zip,year,wildfire
95537,2021,0
95538,2018,0
95538,2019,0
95538,2020,0
95538,2021,0
95540,2018,0
95540,2019,0
95540,2020,0
95540,2021,0
95542,2018,0
95542,2019,0
95542,2020,0
95542,2021,1
95543,2018,0
95543,2019,0
95543,2020,0
95543,2021,0
95545,2018,0
95545,2019,0
95545,2020,0
95545,2021,0
95546,2018,1
95546,2019,0
95546,2020,0
95546,2021,0
95547,2018,0
95547,2019,0
95547,2020,0
95547,2021,0
95548,2018,0
95548,2019,0
95548,2020,0
95548,2021,0
95549,2018,0
95549,2019,0
95549,2020,0
95549,2021,0
95550,2018,0
95550,2019,0
95550,2020,0
95550,2021,0
95551,2018,0
95551,2019,0
95551,2020,0
95551,2021,0
95552,2018,0
95552,2019,0
95552,2020,0
95552,2021,0
95553,2018,0
95553,2019,0
95553,2020,0
95553,2021,0
95554,2018,0
95554,2019,0
95554,2020,0
95554,2021,0
95555,2018,0
95555,2019,0
95555,2020,0
95555,2021,0
95556,2018,1
95556,2019,0
95556,2020,1
95556,2021,0
95558,2018,1
95558,2019,0
95558,2020,0
95558,2021,0
95559,2018,0
95559,2019,0
95559,2020,0
95559,2021,0
95560,2018,0
95560,2019,0
95560,2020,0
95560,2021,0
95562,2018,0
95562,2019,0
95562,2020,0
95562,2021,0
95563,2018,0
95563,2019,0
95563,2020,1
95563,2021,0
95564,2018,0
95564,2019,0
95564,2020,0
95564,2021,0
95565,2018,0
95565,2019,0
95565,2020,0
95565,2021,0
95567,2018,0
95567,2019,0
95567,2020,0
95567,2021,0
95568,2018,0
95568,2019,0
95568,2020,0
95568,2021,0
95569,2018,0
95569,2019,0
95569,2020,0
95569,2021,0
95570,2018,0
95570,2019,0
95570,2020,0
95570,2021,0
95571,2018,0
95571,2019,0
95571,2020,0
95571,2021,0
95573,2018,1
95573,2019,0
95573,2020,1
95573,2021,1
95585,2018,0
95585,2019,0
95585,2020,0
95585,2021,0
95587,2018,0
95587,2019,0
95587,2020,0
95587,2021,0
95589,2018,0
95589,2019,0
95589,2020,0
95589,2021,0
95595,2018,0
95595,2019,1
95595,2020,1
95595,2021,1
95601,2018,0
95601,2019,0
95601,2020,0
95601,2021,0
95602,2018,0
95602,2019,0
95602,2020,0
95602,2021,0
95603,2018,0
95603,2019,0
95603,2020,0
95603,2021,0
95604,2018,0
95604,2019,0
95604,2020,0
95604,2021,0
95605,2018,0
95605,2019,0
95605,2020,0
95605,2021,0
95606,2018,0
95606,2019,0
95606,2020,1
95606,2021,0
95607,2018,1
95607,2019,0
95607,2020,1
95607,2021,1
95608,2018,0
95608,2019,0
95608,2020,0
95608,2021,0
95609,2018,0
95609,2019,0
95609,2020,0
95609,2021,0
95610,2018,0
95610,2019,0
95610,2020,0
95610,2021,0
95611,2018,0
95611,2019,0
95611,2020,0
95611,2021,0
95612,2018,0
95612,2019,0
95612,2020,0
95612,2021,0
95613,2018,0
95613,2019,0
95613,2020,0
95613,2021,0
95614,2018,0
95614,2019,1
95614,2020,0
95614,2021,0
95615,2018,0
95615,2019,0
95615,2020,0
95615,2021,0
95616,2018,0
95616,2019,0
95616,2020,0
95616,2021,0
95617,2018,0
95617,2019,0
95617,2020,0
95617,2021,0
95618,2018,0
95618,2019,0
95618,2020,0
95618,2021,0
95619,2018,0
95619,2019,1
95619,2020,0
95619,2021,0
95620,2018,0
95620,2019,0
95620,2020,0
95620,2021,0
95621,2018,0
95621,2019,0
95621,2020,0
95621,2021,0
95623,2018,1
95623,2019,1
95623,2020,0
95623,2021,1
95624,2018,0
95624,2019,0
95624,2020,0
95624,2021,0
95625,2018,0
95625,2019,0
95625,2020,0
95625,2021,0
95626,2018,1
95626,2019,0
95626,2020,0
95626,2021,0
95627,2018,0
95627,2019,0
95627,2020,1
95627,2021,0
95628,2018,0
95628,2019,0
95628,2020,0
95628,2021,0
95629,2018,0
95629,2019,0
95629,2020,0
95629,2021,1
95630,2018,0
95630,2019,0
95630,2020,0
95630,2021,0
95631,2018,0
95631,2019,1
95631,2020,1
95631,2021,1
95632,2018,1
95632,2019,1
95632,2020,0
95632,2021,0
95633,2018,0
95633,2019,0
95633,2020,1
95633,2021,0
95634,2018,0
95634,2019,0
95634,2020,0
95634,2021,0
95635,2018,1
95635,2019,0
95635,2020,0
95635,2021,0
95636,2018,0
95636,2019,0
95636,2020,0
95636,2021,0
95637,2018,0
95637,2019,0
95637,2020,1
95637,2021,0
95638,2018,0
95638,2019,1
95638,2020,0
95638,2021,0
95639,2018,0
95639,2019,0
95639,2020,0
95639,2021,0
95640,2018,1
95640,2019,0
95640,2020,0
95640,2021,1
95641,2018,0
95641,2019,0
95641,2020,0
95641,2021,0
95642,2018,0
95642,2019,1
95642,2020,0
95642,2021,0
95644,2018,0
95644,2019,0
95644,2020,0
95644,2021,0
95645,2018,0
95645,2019,0
95645,2020,0
95645,2021,0
95646,2018,0
95646,2019,0
95646,2020,0
95646,2021,1
95648,2018,1
95648,2019,1
95648,2020,1
95648,2021,1
95650,2018,0
95650,2019,0
95650,2020,0
95650,2021,0
95651,2018,0
95651,2019,0
95651,2020,0
95651,2021,0
95652,2018,0
95652,2019,0
95652,2020,0
95652,2021,0
95653,2018,0
95653,2019,0
95653,2020,0
95653,2021,0
95654,2018,0
95654,2019,0
95654,2020,0
95654,2021,0
95655,2018,0
95655,2019,0
95655,2020,0
95655,2021,0
95656,2018,0
95656,2019,0
95656,2020,0
95656,2021,0
95658,2018,0
95658,2019,0
95658,2020,0
95658,2021,0
95659,2018,0
95659,2019,0
95659,2020,0
95659,2021,0
95660,2018,0
95660,2019,0
95660,2020,0
95660,2021,0
95661,2018,0
95661,2019,0
95661,2020,0
95661,2021,0
95662,2018,0
95662,2019,0
95662,2020,0
95662,2021,0
95663,2018,1
95663,2019,0
95663,2020,0
95663,2021,0
95664,2018,1
95664,2019,0
95664,2020,1
95664,2021,1
95665,2018,0
95665,2019,0
95665,2020,0
95665,2021,0
95666,2018,0
95666,2019,0
95666,2020,0
95666,2021,0
95667,2018,0
95667,2019,1
95667,2020,0
95667,2021,0
95668,2018,1
95668,2019,0
95668,2020,1
95668,2021,0
95669,2018,0
95669,2019,0
95669,2020,1
95669,2021,1
95670,2018,0
95670,2019,0
95670,2020,0
95670,2021,0
95671,2018,0
95671,2019,0
95671,2020,0
95671,2021,0
95672,2018,0
95672,2019,0
95672,2020,0
95672,2021,0
95673,2018,0
95673,2019,0
95673,2020,0
95673,2021,0
95674,2018,0
95674,2019,0
95674,2020,0
95674,2021,0
95675,2018,0
95675,2019,0
95675,2020,0
95675,2021,0
95676,2018,0
95676,2019,0
95676,2020,0
95676,2021,0
95677,2018,0
95677,2019,0
95677,2020,0
95677,2021,0
95678,2018,0
95678,2019,0
95678,2020,0
95678,2021,0
95679,2018,0
95679,2019,1
95679,2020,0
95679,2021,1
95680,2018,0
95680,2019,0
95680,2020,0
95680,2021,0
95681,2018,0
95681,2019,0
95681,2020,1
95681,2021,0
95682,2018,1
95682,2019,1
95682,2020,1
95682,2021,1
95683,2018,1
95683,2019,0
95683,2020,1
95683,2021,0
95684,2018,0
95684,2019,0
95684,2020,0
95684,2021,0
95685,2018,0
95685,2019,0
95685,2020,0
95685,2021,0
95686,2018,0
95686,2019,0
95686,2020,0
95686,2021,0
95687,2018,0
95687,2019,0
95687,2020,0
95687,2021,0
95688,2018,0
95688,2019,0
95688,2020,1
95688,2021,1
95689,2018,0
95689,2019,0
95689,2020,0
95689,2021,0
95690,2018,0
95690,2019,0
95690,2020,0
95690,2021,0
95691,2018,0
95691,2019,0
95691,2020,0
95691,2021,0
95692,2018,0
95692,2019,1
95692,2020,0
95692,2021,0
95693,2018,0
95693,2019,0
95693,2020,1
95693,2021,0
95694,2018,1
95694,2019,1
95694,2020,1
95694,2021,1
95695,2018,0
95695,2019,0
95695,2020,0
95695,2021,0
95696,2018,0
95696,2019,0
95696,2020,0
95696,2021,0
95697,2018,0
95697,2019,0
95697,2020,0
95697,2021,0
95698,2018,0
95698,2019,0
95698,2020,0
95698,2021,0
95699,2018,0
95699,2019,0
95699,2020,0
95699,2021,0
95701,2018,0
95701,2019,0
95701,2020,0
95701,2021,0
95703,2018,0
95703,2019,0
95703,2020,0
95703,2021,0
95709,2018,1
95709,2019,0
95709,2020,0
95709,2021,1
95712,2018,0
95712,2019,0
95712,2020,0
95712,2021,0
95713,2018,0
95713,2019,0
95713,2020,0
95713,2021,0
95714,2018,0
95714,2019,0
95714,2020,0
95714,2021,0
95715,2018,1
95715,2019,1
95715,2020,0
95715,2021,0
95717,2018,0
95717,2019,0
95717,2020,0
95717,2021,0
95720,2018,0
95720,2019,1
95720,2020,0
95720,2021,1
95721,2018,0
95721,2019,0
95721,2020,0
95721,2021,0
95722,2018,0
95722,2019,0
95722,2020,0
95722,2021,0
95724,2018,0
95724,2019,0
95724,2020,0
95724,2021,0
95726,2018,0
95726,2019,0
95726,2020,0
95726,2021,0
95728,2018,0
95728,2019,0
95728,2020,0
95728,2021,0
95735,2018,0
95735,2019,0
95735,2020,0
95735,2021,0
95736,2018,0
95736,2019,0
95736,2020,0
95736,2021,0
95741,2018,0
95741,2019,0
95741,2020,0
95741,2021,0
95742,2018,1
95742,2019,0
95742,2020,1
95742,2021,0
95746,2018,0
95746,2019,0
95746,2020,0
95746,2021,0
95747,2018,1
95747,2019,1
95747,2020,1
95747,2021,1
95757,2018,0
95757,2019,0
95757,2020,0
95757,2021,0
95758,2018,0
95758,2019,0
95758,2020,0
95758,2021,0
95759,2018,0
95759,2019,0
95759,2020,0
95759,2021,0
95762,2018,0
95762,2019,0
95762,2020,0
95762,2021,1
95763,2018,0
95763,2019,0
95763,2020,0
95763,2021,0
95765,2018,0
95765,2019,0
95765,2020,1
95765,2021,0
95776,2018,0
95776,2019,0
95776,2020,0
95776,2021,0
95798,2018,0
95798,2019,0
95798,2020,0
95798,2021,0
95799,2018,0
95799,2019,0
95799,2020,0
95799,2021,0
95811,2018,0
95811,2019,0
95811,2020,0
95811,2021,0
95812,2018,0
95812,2019,0
95812,2020,0
95812,2021,0
95813,2018,0
95813,2019,0
95813,2020,0
95813,2021,0
95814,2018,0
95814,2019,0
95814,2020,0
95814,2021,0
95815,2018,0
95815,2019,0
95815,2020,0
95815,2021,0
95816,2018,0
95816,2019,0
95816,2020,0
95816,2021,0
95817,2018,0
95817,2019,0
95817,2020,0
95817,2021,0
95818,2018,0
95818,2019,0
95818,2020,0
95818,2021,0
95819,2018,0
95819,2019,0
95819,2020,0
95819,2021,0
95820,2018,0
95820,2019,0
95820,2020,0
95820,2021,0
95821,2018,0
95821,2019,0
95821,2020,0
95821,2021,0
95822,2018,0
95822,2019,0
95822,2020,0
95822,2021,0
95823,2018,0
95823,2019,0
95823,2020,0
95823,2021,0
95824,2018,0
95824,2019,0
95824,2020,0
95824,2021,0
95825,2018,0
95825,2019,0
95825,2020,0
95825,2021,0
95826,2018,0
95826,2019,0
95826,2020,0
95826,2021,0
95827,2018,0
95827,2019,0
95827,2020,0
95827,2021,0
95828,2018,0
95828,2019,0
95828,2020,0
95828,2021,0
95829,2018,0
95829,2019,0
95829,2020,0
95829,2021,0
95830,2018,0
95830,2019,0
95830,2020,0
95830,2021,0
95831,2018,0
95831,2019,0
95831,2020,0
95831,2021,0
95832,2018,0
95832,2019,0
95832,2020,0
95832,2021,0
95833,2018,0
95833,2019,0
95833,2020,0
95833,2021,0
95834,2018,0
95834,2019,0
95834,2020,0
95834,2021,0
95835,2018,0
95835,2019,0
95835,2020,0
95835,2021,0
95836,2018,0
95836,2019,0
95836,2020,0
95836,2021,0
95837,2018,0
95837,2019,0
95837,2020,0
95837,2021,0
95838,2018,0
95838,2019,0
95838,2020,0
95838,2021,0
95840,2018,0
95840,2019,0
95840,2020,0
95840,2021,0
95841,2018,0
95841,2019,0
95841,2020,0
95841,2021,0
95842,2018,0
95842,2019,0
95842,2020,0
95842,2021,0
95843,2018,0
95843,2019,0
95843,2020,0
95843,2021,0
95851,2018,0
95851,2019,0
95851,2020,0
95851,2021,0
95852,2018,0
95852,2019,0
95852,2020,0
95852,2021,0
95853,2018,0
95853,2019,0
95853,2020,0
95853,2021,0
95860,2018,0
95860,2019,0
95860,2020,0
95860,2021,0
95864,2018,0
95864,2019,0
95864,2020,0
95864,2021,0
95865,2018,0
95865,2019,0
95865,2020,0
95865,2021,0
95866,2018,0
95866,2019,0
95866,2020,0
95866,2021,0
95867,2018,0
95867,2019,0
95867,2020,0
95867,2021,0
95894,2018,0
95894,2019,0
95894,2020,0
95894,2021,0
95899,2018,0
95899,2019,0
95899,2020,0
95899,2021,0
95901,2018,1
95901,2019,1
95901,2020,1
95901,2021,1
95903,2018,0
95903,2019,0
95903,2020,1
95903,2021,1
95910,2018,0
95910,2019,0
95910,2020,0
95910,2021,0
95912,2018,0
95912,2019,0
95912,2020,0
95912,2021,0
95913,2018,0
95913,2019,0
95913,2020,0
95913,2021,0
95914,2018,0
95914,2019,0
95914,2020,0
95914,2021,0
95915,2018,0
95915,2019,0
95915,2020,0
95915,2021,0
95916,2018,0
95916,2019,0
95916,2020,0
95916,2021,0
95917,2018,0
95917,2019,0
95917,2020,0
95917,2021,0
95918,2018,0
95918,2019,1
95918,2020,1
95918,2021,1
95919,2018,0
95919,2019,0
95919,2020,0
95919,2021,1
95920,2018,0
95920,2019,1
95920,2020,0
95920,2021,0
95922,2018,0
95922,2019,0
95922,2020,1
95922,2021,0
95923,2018,0
95923,2019,0
95923,2020,0
95923,2021,0
95924,2018,0
95924,2019,0
95924,2020,0
95924,2021,0
95925,2018,0
95925,2019,0
95925,2020,0
95925,2021,0
95926,2018,0
95926,2019,0
95926,2020,0
95926,2021,0
95927,2018,0
95927,2019,0
95927,2020,0
95927,2021,0
95928,2018,1
95928,2019,0
95928,2020,0
95928,2021,0
95929,2018,0
95929,2019,0
95929,2020,0
95929,2021,0
95930,2018,0
95930,2019,0
95930,2020,0
95930,2021,0
95932,2018,0
95932,2019,0
95932,2020,0
95932,2021,0
95934,2018,0
95934,2019,0
95934,2020,0
95934,2021,0
95935,2018,0
95935,2019,0
95935,2020,0
95935,2021,0
95936,2018,0
95936,2019,0
95936,2020,0
95936,2021,0
95937,2018,0
95937,2019,0
95937,2020,1
95937,2021,0
95938,2018,1
95938,2019,0
95938,2020,0
95938,2021,0
95939,2018,1
95939,2019,0
95939,2020,0
95939,2021,0
95940,2018,0
95940,2019,0
95940,2020,0
95940,2021,0
95941,2018,0
95941,2019,0
95941,2020,0
95941,2021,0
95942,2018,0
95942,2019,0
95942,2020,0
95942,2021,0
95943,2018,0
95943,2019,0
95943,2020,0
95943,2021,0
95944,2018,0
95944,2019,0
95944,2020,0
95944,2021,0
95945,2018,0
95945,2019,0
95945,2020,0
95945,2021,1
95946,2018,0
95946,2019,0
95946,2020,0
95946,2021,0
95947,2018,1
95947,2019,0
95947,2020,1
95947,2021,0
95948,2018,0
95948,2019,0
95948,2020,0
95948,2021,0
95949,2018,1
95949,2019,0
95949,2020,0
95949,2021,1
95950,2018,0
95950,2019,0
95950,2020,0
95950,2021,0
95951,2018,0
95951,2019,0
95951,2020,0
95951,2021,0
95953,2018,0
95953,2019,1
95953,2020,0
95953,2021,0
95954,2018,0
95954,2019,0
95954,2020,1
95954,2021,1
95955,2018,0
95955,2019,1
95955,2020,0
95955,2021,0
95956,2018,0
95956,2019,0
95956,2020,0
95956,2021,0
95957,2018,0
95957,2019,0
95957,2020,0
95957,2021,0
95958,2018,0
95958,2019,0
95958,2020,0
95958,2021,0
95959,2018,0
95959,2019,0
95959,2020,1
95959,2021,0
95960,2018,0
95960,2019,0
95960,2020,0
95960,2021,0
95961,2018,0
95961,2019,0
95961,2020,0
95961,2021,1
95962,2018,0
95962,2019,0
95962,2020,0
95962,2021,0
95963,2018,0
95963,2019,0
95963,2020,1
95963,2021,0
95965,2018,1
95965,2019,0
95965,2020,1
95965,2021,0
95966,2018,1
95966,2019,1
95966,2020,1
95966,2021,0
95967,2018,0
95967,2019,0
95967,2020,0
95967,2021,0
95968,2018,0
95968,2019,0
95968,2020,0
95968,2021,0
95969,2018,0
95969,2019,0
95969,2020,0
95969,2021,0
95970,2018,0
95970,2019,0
95970,2020,0
95970,2021,0
95971,2018,0
95971,2019,1
95971,2020,0
95971,2021,0
95972,2018,0
95972,2019,0
95972,2020,0
95972,2021,0
95973,2018,0
95973,2019,0
95973,2020,0
95973,2021,1
95974,2018,0
95974,2019,0
95974,2020,0
95974,2021,0
95975,2018,0
95975,2019,0
95975,2020,0
95975,2021,0
95976,2018,0
95976,2019,0
95976,2020,0
95976,2021,0
95977,2018,1
95977,2019,1
95977,2020,1
95977,2021,1
95978,2018,0
95978,2019,0
95978,2020,0
95978,2021,0
95979,2018,1
95979,2019,0
95979,2020,1
95979,2021,0
95980,2018,0
95980,2019,0
95980,2020,0
95980,2021,0
95981,2018,0
95981,2019,0
95981,2020,0
95981,2021,0
95982,2018,1
95982,2019,0
95982,2020,0
95982,2021,0
95983,2018,0
95983,2019,1
95983,2020,1
95983,2021,1
95984,2018,1
95984,2019,1
95984,2020,1
95984,2021,1
95986,2018,0
95986,2019,0
95986,2020,0
95986,2021,0
95987,2018,0
95987,2019,0
95987,2020,1
95987,2021,1
95988,2018,0
95988,2019,0
95988,2020,1
95988,2021,1
95991,2018,0
95991,2019,0
95991,2020,0
95991,2021,1
95992,2018,0
95992,2019,0
95992,2020,0
95992,2021,0
95993,2018,0
95993,2019,0
95993,2020,0
95993,2021,1
96001,2018,1
96001,2019,0
96001,2020,0
96001,2021,1
96002,2018,0
96002,2019,0
96002,2020,0
96002,2021,0
96003,2018,0
96003,2019,1
96003,2020,0
96003,2021,1
96006,2018,0
96006,2019,0
96006,2020,0
96006,2021,0
96007,2018,1
96007,2019,1
96007,2020,1
96007,2021,1
96008,2018,0
96008,2019,0
96008,2020,0
96008,2021,0
96009,2018,1
96009,2019,0
96009,2020,1
96009,2021,0
96010,2018,0
96010,2019,1
96010,2020,0
96010,2021,1
96011,2018,0
96011,2019,0
96011,2020,0
96011,2021,0
96013,2018,1
96013,2019,0
96013,2020,0
96013,2021,0
96014,2018,0
96014,2019,0
96014,2020,1
96014,2021,0
96015,2018,1
96015,2019,1
96015,2020,0
96015,2021,1
96016,2018,0
96016,2019,0
96016,2020,0
96016,2021,0
96017,2018,0
96017,2019,0
96017,2020,0
96017,2021,0
96019,2018,0
96019,2019,0
96019,2020,0
96019,2021,0
96020,2018,0
96020,2019,0
96020,2020,0
96020,2021,0
96021,2018,1
96021,2019,1
96021,2020,0
96021,2021,0
96022,2018,1
96022,2019,0
96022,2020,1
96022,2021,1
96023,2018,1
96023,2019,0
96023,2020,0
96023,2021,1
96024,2018,1
96024,2019,0
96024,2020,1
96024,2021,0
96025,2018,0
96025,2019,1
96025,2020,1
96025,2021,0
96027,2018,1
96027,2019,1
96027,2020,0
96027,2021,0
96028,2018,1
96028,2019,0
96028,2020,1
96028,2021,0
96029,2018,0
96029,2019,0
96029,2020,0
96029,2021,0
96031,2018,1
96031,2019,0
96031,2020,0
96031,2021,1
96032,2018,1
96032,2019,1
96032,2020,1
96032,2021,1
96033,2018,1
96033,2019,0
96033,2020,0
96033,2021,0
96034,2018,0
96034,2019,0
96034,2020,0
96034,2021,0
96035,2018,0
96035,2019,0
96035,2020,0
96035,2021,1
96037,2018,0
96037,2019,0
96037,2020,0
96037,2021,0
96038,2018,1
96038,2019,0
96038,2020,0
96038,2021,0
96039,2018,0
96039,2019,1
96039,2020,0
96039,2021,1
96040,2018,0
96040,2019,0
96040,2020,0
96040,2021,0
96041,2018,0
96041,2019,0
96041,2020,0
96041,2021,0
96044,2018,1
96044,2019,1
96044,2020,1
96044,2021,0
96046,2018,1
96046,2019,0
96046,2020,0
96046,2021,0
96047,2018,0
96047,2019,1
96047,2020,1
96047,2021,0
96048,2018,0
96048,2019,1
96048,2020,1
96048,2021,1
96049,2018,0
96049,2019,0
96049,2020,0
96049,2021,0
96050,2018,1
96050,2019,1
96050,2020,0
96050,2021,1
96051,2018,1
96051,2019,0
96051,2020,1
96051,2021,1
96052,2018,0
96052,2019,0
96052,2020,0
96052,2021,0
96054,2018,0
96054,2019,1
96054,2020,1
96054,2021,1
96055,2018,0
96055,2019,0
96055,2020,0
96055,2021,0
96056,2018,1
96056,2019,0
96056,2020,0
96056,2021,0
96057,2018,0
96057,2019,0
96057,2020,1
96057,2021,1
96058,2018,0
96058,2019,0
96058,2020,1
96058,2021,1
96059,2018,0
96059,2019,0
96059,2020,0
96059,2021,1
96061,2018,1
96061,2019,0
96061,2020,1
96061,2021,0
96062,2018,0
96062,2019,1
96062,2020,1
96062,2021,1
96063,2018,0
96063,2019,0
96063,2020,0
96063,2021,0
96064,2018,1
96064,2019,1
96064,2020,1
96064,2021,1
96065,2018,0
96065,2019,0
96065,2020,1
96065,2021,0
96067,2018,0
96067,2019,0
96067,2020,0
96067,2021,0
96068,2018,0
96068,2019,0
96068,2020,0
96068,2021,0
96069,2018,1
96069,2019,0
96069,2020,0
96069,2021,1
96070,2018,0
96070,2019,0
96070,2020,0
96070,2021,0
96071,2018,0
96071,2019,0
96071,2020,0
96071,2021,0
96073,2018,0
96073,2019,1
96073,2020,0
96073,2021,0
96074,2018,0
96074,2019,0
96074,2020,1
96074,2021,0
96075,2018,1
96075,2019,0
96075,2020,0
96075,2021,0
96076,2018,1
96076,2019,1
96076,2020,1
96076,2021,1
96078,2018,0
96078,2019,0
96078,2020,0
96078,2021,0
96079,2018,0
96079,2019,0
96079,2020,0
96079,2021,0
96080,2018,1
96080,2019,1
96080,2020,1
96080,2021,1
96084,2018,1
96084,2019,0
96084,2020,0
96084,2021,0
96085,2018,0
96085,2019,0
96085,2020,0
96085,2021,0
96086,2018,0
96086,2019,0
96086,2020,1
96086,2021,0
96087,2018,0
96087,2019,0
96087,2020,0
96087,2021,1
96088,2018,0
96088,2019,0
96088,2020,1
96088,2021,0
96089,2018,0
96089,2019,0
96089,2020,0
96089,2021,0
96090,2018,0
96090,2019,0
96090,2020,0
96090,2021,0
96091,2018,0
96091,2019,1
96091,2020,1
96091,2021,1
96092,2018,0
96092,2019,0
96092,2020,0
96092,2021,0
96093,2018,0
96093,2019,0
96093,2020,0
96093,2021,0
96094,2018,1
96094,2019,0
96094,2020,0
96094,2021,1
96095,2018,0
96095,2019,0
96095,2020,0
96095,2021,0
96096,2018,0
96096,2019,0
96096,2020,1
96096,2021,0
96097,2018,1
96097,2019,1
96097,2020,1
96097,2021,0
96099,2018,0
96099,2019,0
96099,2020,0
96099,2021,0
96101,2018,1
96101,2019,1
96101,2020,0
96101,2021,1
96103,2018,0
96103,2019,0
96103,2020,0
96103,2021,0
96104,2018,0
96104,2019,0
96104,2020,0
96104,2021,0
96105,2018,1
96105,2019,1
96105,2020,1
96105,2021,1
96106,2018,0
96106,2019,0
96106,2020,0
96106,2021,0
96107,2018,0
96107,2019,1
96107,2020,1
96107,2021,0
96108,2018,0
96108,2019,1
96108,2020,0
96108,2021,1
96109,2018,1
96109,2019,0
96109,2020,1
96109,2021,0
96110,2018,1
96110,2019,0
96110,2020,1
96110,2021,0
96111,2018,0
96111,2019,0
96111,2020,0
96111,2021,0
96112,2018,0
96112,2019,0
96112,2020,0
96112,2021,0
96113,2018,0
96113,2019,0
96113,2020,0
96113,2021,0
96114,2018,1
96114,2019,0
96114,2020,0
96114,2021,0
96115,2018,0
96115,2019,0
96115,2020,0
96115,2021,0
96116,2018,1
96116,2019,0
96116,2020,0
96116,2021,0
96117,2018,1
96117,2019,1
96117,2020,1
96117,2021,0
96118,2018,0
96118,2019,0
96118,2020,1
96118,2021,0
96119,2018,0
96119,2019,0
96119,2020,0
96119,2021,0
96120,2018,1
96120,2019,1
96120,2020,0
96120,2021,1
96121,2018,0
96121,2019,0
96121,2020,0
96121,2021,0
96122,2018,0
96122,2019,1
96122,2020,1
96122,2021,0
96123,2018,0
96123,2019,1
96123,2020,1
96123,2021,1
96124,2018,0
96124,2019,0
96124,2020,0
96124,2021,0
96125,2018,0
96125,2019,0
96125,2020,0
96125,2021,0
96126,2018,0
96126,2019,0
96126,2020,0
96126,2021,0
96127,2018,0
96127,2019,0
96127,2020,0
96127,2021,0
96128,2018,0
96128,2019,0
96128,2020,0
96128,2021,0
96129,2018,0
96129,2019,0
96129,2020,0
96129,2021,1
96130,2018,1
96130,2019,1
96130,2020,1
96130,2021,1
96132,2018,1
96132,2019,0
96132,2020,0
96132,2021,0
96133,2018,0
96133,2019,0
96133,2020,0
96133,2021,0
96134,2018,1
96134,2019,1
96134,2020,1
96134,2021,1
96135,2018,0
96135,2019,0
96135,2020,0
96135,2021,0
96136,2018,0
96136,2019,0
96136,2020,1
96136,2021,0
96137,2018,0
96137,2019,0
96137,2020,1
96137,2021,1
96140,2018,0
96140,2019,0
96140,2020,0
96140,2021,0
96141,2018,0
96141,2019,0
96141,2020,0
96141,2021,0
96142,2018,0
96142,2019,0
96142,2020,0
96142,2021,0
96143,2018,0
96143,2019,0
96143,2020,0
96143,2021,0
96145,2018,0
96145,2019,0
96145,2020,0
96145,2021,0
96146,2018,0
96146,2019,0
96146,2020,0
96146,2021,0
96148,2018,0
96148,2019,0
96148,2020,0
96148,2021,0
96150,2018,0
96150,2019,0
96150,2020,0
96150,2021,0
96151,2018,0
96151,2019,0
96151,2020,0
96151,2021,0
96152,2018,0
96152,2019,0
96152,2020,0
96152,2021,0
96154,2018,0
96154,2019,0
96154,2020,0
96154,2021,0
96155,2018,0
96155,2019,0
96155,2020,0
96155,2021,0
96156,2018,0
96156,2019,0
96156,2020,0
96156,2021,0
96157,2018,0
96157,2019,0
96157,2020,0
96157,2021,0
96158,2018,0
96158,2019,0
96158,2020,0
96158,2021,0
96160,2018,0
96160,2019,0
96160,2020,0
96160,2021,0
96161,2018,0
96161,2019,0
96161,2020,0
96161,2021,0
96162,2018,0
96162,2019,0
96162,2020,0
96162,2021,0
